"","COUNTY_CODE","DISTRICT_CODE","SCHOOL_CODE","year","COUNTY_NAME","DISTRICT_NAME","SCHOOL_NAME","prfadv.math","prfadv.read"
"4711",13,3570,310,2015,"ESSEX     ","NEWARK","CAMDEN STREET E.S. ",14.2,13.3
"4731",13,3570,330,2015,"ESSEX     ","NEWARK","CHANCELLOR AVE           ",11.3,18.2
"4751",13,3570,350,2015,"ESSEX     ","NEWARK","CLEVELAND                ",25,21.8
"4771",13,3570,370,2015,"ESSEX     ","NEWARK","DAYTON ST                ",13.5,12
"4791",13,3570,390,2015,"ESSEX     ","NEWARK","ELLIOTT STREET E.S. ",23,18
"4811",13,3570,410,2015,"ESSEX     ","NEWARK","FIRST AVENUE             ",43.3,40.5
"4831",13,3570,415,2015,"ESSEX     ","NEWARK","DR E ALMA FLAGG          ",10,11
"4851",13,3570,435,2015,"ESSEX     ","NEWARK","GEORGE WASHINGTON CARVER ",NA,16
"4861",13,3570,440,2015,"ESSEX     ","NEWARK","DR WILLIAM H HORTON      ",18.5,13.6
"4881",13,3570,460,2015,"ESSEX     ","NEWARK","HAWKINS ST               ",14.3,21.6
"4901",13,3570,470,2015,"ESSEX     ","NEWARK","HAWTHORNE AVE            ",16,17.8
"4921",13,3570,480,2015,"ESSEX     ","NEWARK","LAFAYETTE ST             ",39,42.5
"4941",13,3570,490,2015,"ESSEX     ","NEWARK","LINCOLN                  ",11.3,19.8
"4961",13,3570,495,2015,"ESSEX     ","NEWARK","LOUISE A. SPENCER        ",14.7,16.3
"4981",13,3570,520,2015,"ESSEX     ","NEWARK","MCKINLEY                 ",15.6,18.3
"5001",13,3570,530,2015,"ESSEX     ","NEWARK","MILLER ST                ",15.2,26.6
"5021",13,3570,565,2015,"ESSEX     ","NEWARK","IVY HILL ELEMENTARY",18.7,30
"5041",13,3570,570,2015,"ESSEX     ","NEWARK","MT VERNON                ",41.8,41.8
"5061",13,3570,575,2015,"ESSEX     ","NEWARK","RAFAEL HERNANDEZ SCHOOL  ",10,15.8
"5081",13,3570,581,2015,"ESSEX     ","NEWARK","NEW PARK SCHOOL",33.7,42.3
"5101",13,3570,590,2015,"ESSEX     ","NEWARK","OLIVER ST                ",26.5,30.3
"5121",13,3570,605,2015,"ESSEX     ","NEWARK","QUITMAN COMMUNITY SCHOOL ",14.8,17.8
"5141",13,3570,610,2015,"ESSEX     ","NEWARK","RIDGE ST                 ",26.8,40.5
"5161",13,3570,670,2015,"ESSEX     ","NEWARK","SOUTH SEVENTEENTH ST     ",11.7,17.4
"5181",13,3570,690,2015,"ESSEX     ","NEWARK","SPEEDWAY AVENUE E.S. ",16,15.7
"5201",13,3570,710,2015,"ESSEX     ","NEWARK","SUSSEX AVE               ",24.7,21.8
"5221",13,3570,715,2015,"ESSEX     ","NEWARK","THIRTEENTH AVE           ",13.5,15.5
"5241",13,3570,750,2015,"ESSEX     ","NEWARK","WILSON AVE               ",28.8,27
"5261",13,3750,60,2015,"ESSEX     ","NUTLEY","JOHN H WALKER MIDDLE SCHOOL   ",27.5,64
"5281",13,3880,115,2015,"ESSEX     ","ORANGE TOWNSHIP, CITY OF","ORANGE MIDDLE            ",14,29
"5301",13,4900,40,2015,"ESSEX     ","SOUTH ORANGE-MAPLEWOOD","MAPLEWOOD MIDDLE         ",47,60.3
"5321",13,4900,50,2015,"ESSEX     ","SOUTH ORANGE-MAPLEWOOD","SOUTH ORANGE MIDDLE      ",43.7,68
"5341",13,5370,95,2015,"ESSEX     ","VERONA","HENRY B WHITEHORNE MIDDLE",44.5,68.5
"5361",13,5630,70,2015,"ESSEX     ","WEST ESSEX REGIONAL","WEST ESSEX JR. HIGH      ",25,51
"5381",13,5680,90,2015,"ESSEX     ","WEST ORANGE","ROOSEVELT MIDDLE         ",29,60.5
"5401",13,5680,135,2015,"ESSEX     ","WEST ORANGE","LIBERTY MIDDLE",31.5,64
"5421",15,860,45,2015,"GLOUCESTER","CLAYTON","CLAYTON MIDDLE           ",31,40.7
"5441",15,870,30,2015,"GLOUCESTER","CLEARVIEW REGIONAL","CLEARVIEW REG MIDDLE SCH ",33.5,48
"5461",15,1100,45,2015,"GLOUCESTER","DEPTFORD TOWNSHIP","MONONGAHELA MIDDLE SCHOOL",31.5,45.5
"5481",15,1100,90,2015,"GLOUCESTER","DEPTFORD TOWNSHIP","GOOD INTENT              ",42,45.5
"5501",15,1715,50,2015,"GLOUCESTER","GATEWAY REGIONAL","GATEWAY REG HIGH SCHOOL  ",14,23.2
"5521",15,1730,78,2015,"GLOUCESTER","GLASSBORO","GLASSBORO INTERMEDIATE   ",14,38.5
"5541",15,1730,90,2015,"GLOUCESTER","GLASSBORO","THOMAS E BOWE            ",30,31
"5561",15,1830,60,2015,"GLOUCESTER","GREENWICH TWP","NEHAUNSEY MIDDLE SCHOOL  ",32,55
"5581",15,2440,60,2015,"GLOUCESTER","KINGSWAY REGIONAL HIGH","KINGSWAY REG MIDDLE      ",11,50
"5601",15,2750,300,2015,"GLOUCESTER","LOGAN TWP","LOGAN MIDDLE SCHOOL",38.7,59.7
"5621",15,3280,110,2015,"GLOUCESTER","MONROE TOWNSHIP (GLOUCESTER)","WILLIAMSTOWN MIDDLE SCH  ",26.2,41.8
"5641",15,4020,50,2015,"GLOUCESTER","PAULSBORO","PAULSBORO HIGH           ",NA,16.5
"5651",15,4020,70,2015,"GLOUCESTER","PAULSBORO","LOUDENSLAGER             ",20,17
"5671",15,4140,75,2015,"GLOUCESTER","PITMAN","PITMAN MIDDLE SCHOOL     ",31,53
"5691",15,4940,60,2015,"GLOUCESTER","DELSEA REGIONAL","DELSEA REGIONAL MIDDLE   ",26,63
"5711",15,5500,20,2015,"GLOUCESTER","WASHINGTON TOWNSHIP","BUNKER HILL MIDDLE SCH   ",30,51.3
"5731",15,5500,26,2015,"GLOUCESTER","WASHINGTON TOWNSHIP","CHESTNUT RIDGE MIDDLE    ",27,51
"5751",15,5500,50,2015,"GLOUCESTER","WASHINGTON TOWNSHIP","ORCHARD VALLEY MIDDLE    ",27.3,50.3
"5771",15,5620,130,2015,"GLOUCESTER","WEST DEPTFORD TOWNSHIP","WEST DEPTFORD MIDDLE     ",28,44.5
"5791",15,5860,50,2015,"GLOUCESTER","WOODBURY","WOODBURY JR-SR HIGH      ",25.3,28
"5811",17,220,30,2015,"HUDSON    ","BAYONNE","WALTER F. ROBINSON #3    ",55,48.5
"5831",17,220,40,2015,"HUDSON    ","BAYONNE","JOHN M. BAILEY #12       ",40,46.7
"5851",17,220,50,2015,"HUDSON    ","BAYONNE","HENRY E HARRIS #1        ",33.3,43.2
"5871",17,220,60,2015,"HUDSON    ","BAYONNE","HORACE MANN #6           ",33.7,47
"5891",17,220,70,2015,"HUDSON    ","BAYONNE","LINCOLN #5               ",24.8,43.2
"5911",17,220,80,2015,"HUDSON    ","BAYONNE","MARY J DONOHOE #4        ",32.8,40.8
"5931",17,220,85,2015,"HUDSON    ","BAYONNE","MIDTOWN COMMUNITY SCH #8 ",27.2,33
"5951",17,220,90,2015,"HUDSON    ","BAYONNE","PHILIP G VROOM #2        ",36.2,37.5
"5971",17,220,120,2015,"HUDSON    ","BAYONNE","WASHINGTON #9            ",31.3,44.8
"5991",17,220,130,2015,"HUDSON    ","BAYONNE","WOODROW WILSON #10       ",31.5,39.2
"6011",17,220,140,2015,"HUDSON    ","BAYONNE","NICHOLAS ORESKO #14             ",66.7,73
"6031",17,1200,50,2015,"HUDSON    ","EAST NEWARK BORO","EAST NEWARK PUBLIC       ",23.2,30
"6051",17,1850,50,2015,"HUDSON    ","GUTTENBERG TOWN","ANNA L KLEIN             ",27.2,37.7
"6071",17,2060,70,2015,"HUDSON    ","HARRISON","WASHINGTON NO 1          ",17,43.3
"6091",17,2210,5,2015,"HUDSON    ","HOBOKEN","HOBOKEN H.S. ",18,21.8
"6111",17,2295,90,2015,"HUDSON    ","HUDSON COUNTY SCHOOLS OF","EXPLORE 2000",42,NA
"6121",17,2390,2,2015,"HUDSON    ","JERSEY CITY","INFINITY INSTITUTE",85.3,93.3
"6141",17,2390,95,2015,"HUDSON    ","JERSEY CITY","THE ACADEMY I            ",72,74.3
"6161",17,2390,105,2015,"HUDSON    ","JERSEY CITY","MIDDLE SCHOOL #4",42,51.3
"6181",17,2390,110,2015,"HUDSON    ","JERSEY CITY","NUMBER 5                 ",32.7,50.8
"6201",17,2390,140,2015,"HUDSON    ","JERSEY CITY","MARTIN L KING JR #11     ",35.2,39
"6221",17,2390,150,2015,"HUDSON    ","JERSEY CITY","JULIA A. BARNES #12      ",21.2,27.3
"6241",17,2390,155,2015,"HUDSON    ","JERSEY CITY","FRANKLIN L WILLIAMS MS#7",20.3,25.3
"6261",17,2390,210,2015,"HUDSON    ","JERSEY CITY","NUMBER 23                ",26.8,30.5
"6281",17,2390,220,2015,"HUDSON    ","JERSEY CITY","NUMBER 24                ",14.4,17.3
"6301",17,2390,240,2015,"HUDSON    ","JERSEY CITY","ALFRED E ZAMPELLA NO 27  ",33.7,41.3
"6321",17,2390,250,2015,"HUDSON    ","JERSEY CITY","NUMBER 28                ",25.3,37.8
"6341",17,2390,280,2015,"HUDSON    ","JERSEY CITY","NUMBER 34                ",16,13.8
"6361",17,2390,300,2015,"HUDSON    ","JERSEY CITY","RAFAEL DE J CORDERO NO 37",22.8,31
"6381",17,2390,330,2015,"HUDSON    ","JERSEY CITY","DR CHARLES P DEFUCCIO 39 ",27.7,23.2
"6401",17,2390,345,2015,"HUDSON    ","JERSEY CITY","EZRA L NOLAN 40          ",NA,13.5
"6411",17,2390,347,2015,"HUDSON    ","JERSEY CITY","FRED W. MARTIN #41       ",21,18
"6431",17,2390,350,2015,"HUDSON    ","JERSEY CITY","JAMES F MURRAY 38        ",26.7,42.7
"6451",17,2390,360,2015,"HUDSON    ","JERSEY CITY","JOSEPH H BRENSINGER 17   ",30.5,35.5
"6471",17,2390,370,2015,"HUDSON    ","JERSEY CITY","JOTHAM W WAKEMAN 6       ",41.7,43
"6491",17,2410,70,2015,"HUDSON    ","KEARNY","FRANKLIN                 ",25.2,30
"6511",17,2410,90,2015,"HUDSON    ","KEARNY","LINCOLN                  ",21,37.5
"6531",17,2410,110,2015,"HUDSON    ","KEARNY","SCHUYLER                 ",31.2,35
"6551",17,2410,120,2015,"HUDSON    ","KEARNY","WASHINGTON               ",35.2,34.2
"6571",17,3610,60,2015,"HUDSON    ","NORTH BERGEN","FRANKLIN NO 3            ",27.2,49.8
"6591",17,3610,70,2015,"HUDSON    ","NORTH BERGEN","HORACE MANN NO 9         ",30.7,51.8
"6611",17,3610,80,2015,"HUDSON    ","NORTH BERGEN","JOHN F KENNEDY NO 7      ",16.4,30.8
"6631",17,3610,90,2015,"HUDSON    ","NORTH BERGEN","LINCOLN NO 5             ",20,37.8
"6651",17,3610,100,2015,"HUDSON    ","NORTH BERGEN","MCKINLEY NO 10           ",27.6,37.7
"6671",17,3610,110,2015,"HUDSON    ","NORTH BERGEN","ROBERT FULTON NO 2       ",27.7,46.8
"6691",17,4730,80,2015,"HUDSON    ","SECAUCUS","SECAUCUS MIDDLE SCHOOL   ",43.5,50.5
"6711",17,5240,105,2015,"HUDSON    ","UNION CITY","EMERSON MIDDLE SCHOOL",24.7,39
"6731",17,5240,140,2015,"HUDSON    ","UNION CITY","WOODROW WILSON           ",58.7,83.5
"6751",17,5240,150,2015,"HUDSON    ","UNION CITY","UNION HILL MIDDLE SCHOOL",25,32
"6771",17,5580,50,2015,"HUDSON    ","WEEHAWKEN TOWNSHIP","WEEHAWKEN HIGH           ",27.5,39.6
"6791",17,5580,80,2015,"HUDSON    ","WEEHAWKEN TOWNSHIP","THEODORE ROOSEVELT  #5   ",51,60.8
"6811",17,5670,110,2015,"HUDSON    ","WEST NEW YORK","WEST NEW YORK MS         ",36,43
"6831",19,20,5,2015,"HUNTERDON ","ALEXANDRIA TWP","ALEXANDRIA SCHOOL        ",59.2,69
"6851",19,370,20,2015,"HUNTERDON ","BETHLEHEM TWP","ETHEL HOPPOCK ELEM       ",59.3,79.7
"6871",19,430,20,2015,"HUNTERDON ","BLOOMSBURY BORO","BLOOMSBURY BOROUGH       ",36,66
"6891",19,670,30,2015,"HUNTERDON ","CALIFON BORO","CALIFON BOROUGH          ",NA,60
"6901",19,910,30,2015,"HUNTERDON ","CLINTON TOWN","CLINTON TOWN             ",56.8,68.8
"6921",19,920,50,2015,"HUNTERDON ","CLINTON TWP","CLINTON TOWNSHIP MIDDLE",41.5,68.5
"6941",19,1040,40,2015,"HUNTERDON ","DELAWARE TWP","DELAWARE TWP NO 1        ",55,68.5
"6961",19,1160,50,2015,"HUNTERDON ","EAST AMWELL TWP","EAST AMWELL TWP          ",50.8,69.3
"6981",19,1510,45,2015,"HUNTERDON ","FLEMINGTON-RARITAN REG","JP CASE MIDDLE",35,66
"7001",19,1600,50,2015,"HUNTERDON ","FRANKLIN TWP","FRANKLIN TWP             ",58.8,59.8
"7021",19,1680,50,2015,"HUNTERDON ","FRENCHTOWN BORO","EDITH ORT THOMAS         ",65.3,85
"7041",19,2140,55,2015,"HUNTERDON ","HIGH BRIDGE BORO","HIGH BRIDGE MIDDLE       ",39.2,53.5
"7061",19,2220,60,2015,"HUNTERDON ","HOLLAND TWP","HOLLAND TWP ES ",36.8,58.5
"7081",19,2450,50,2015,"HUNTERDON ","KINGWOOD TWP","KINGWOOD TWP             ",40.8,61.5
"7101",19,2600,50,2015,"HUNTERDON ","LEBANON TWP","WOODGLEN                 ",44.5,67.8
"7121",19,3180,50,2015,"HUNTERDON ","MILFORD BORO","MILFORD BORO             ",40.5,67
"7141",19,4350,50,2015,"HUNTERDON ","READINGTON TWP","READINGTON               ",50.5,67
"7161",19,5180,30,2015,"HUNTERDON ","TEWKSBURY TWP","OLD TURNPIKE SCHOOL      ",62,71
"7181",19,5270,50,2015,"HUNTERDON ","UNION TWP","UNION TWP                ",65.8,83.2
"7201",21,1245,70,2015,"MERCER    ","EAST WINDSOR REGIONAL","MELVIN H KREPS SCHOOL    ",34.3,58
"7221",21,1430,60,2015,"MERCER    ","EWING TWP. PUBLIC SCHOOLS","GILMORE J FISHER MIDDLE  ",23.7,30.7
"7241",21,1950,70,2015,"MERCER    ","HAMILTON TOWNSHIP","ALBERT E GRICE MIDDLE    ",16.5,25.3
"7261",21,1950,80,2015,"MERCER    ","HAMILTON TOWNSHIP","EMILY C REYNOLDS MIDDLE  ",32.3,41.7
"7281",21,1950,83,2015,"MERCER    ","HAMILTON TOWNSHIP","RICHARD C CROCKETT MIDDLE",25.7,40.3
"7301",21,2280,75,2015,"MERCER    ","HOPEWELL VALLEY REGIONAL","TIMBERLANE MIDDLE SCH    ",32.7,60.7
"7321",21,2580,50,2015,"MERCER    ","LAWRENCE TOWNSHIP","LAWRENCE MIDDLE SCH      ",31.5,60.5
"7341",21,4255,85,2015,"MERCER    ","PRINCETON REGIONAL","J. WITHERSPOON MIDDLE    ",44,71.3
"7361",21,5210,100,2015,"MERCER    ","TRENTON","GRACE A DUNN MIDDLE SCH  ",NA,18
"7371",21,5210,170,2015,"MERCER    ","TRENTON","COLUMBUS                 ",15.3,24.5
"7391",21,5210,235,2015,"MERCER    ","TRENTON","JOYCE KILMER             ",12,15.7
"7411",21,5210,240,2015,"MERCER    ","TRENTON","LUIS MUNOZ-RIVERA ELEM   ",NA,14.5
"7421",21,5210,265,2015,"MERCER    ","TRENTON","P.J. HILL                ",NA,11.7
"7431",21,5210,300,2015,"MERCER    ","TRENTON","WASHINGTON               ",23.5,25
"7451",21,5210,301,2015,"MERCER    ","TRENTON","HEDGEPETH WILLIAM MIDDLE SCHOOL",NA,22
"7461",21,5210,310,2015,"MERCER    ","TRENTON","WILSON                   ",14.5,12.7
"7481",21,5210,401,2015,"MERCER    ","TRENTON","MARTIN LUTHER KING JR E.S.",16,14
"7501",21,5510,40,2015,"MERCER    ","TOWNSHIP OF ROBBINSVILLE","POND ROAD MIDDLE SCHOOL  ",49.8,71.8
"7521",21,5715,35,2015,"MERCER    ","WEST WINDSOR-PLAINSBORO R","THOMAS R GROVER MS       ",76.5,84.3
"7541",21,5715,140,2015,"MERCER    ","WEST WINDSOR-PLAINSBORO R","COMMUNITY MIDDLE SCHOOL  ",76,81.7
"7561",23,750,55,2015,"MIDDLESEX ","CARTERET","CARTERET MIDDLE SCHOOL   ",25,32
"7581",23,970,30,2015,"MIDDLESEX ","CRANBURY TWP","CRANBURY                 ",70.4,86.7
"7601",23,1140,60,2015,"MIDDLESEX ","DUNELLEN","LINCOLN MIDDLE SCHOOL    ",31.7,53.7
"7621",23,1170,55,2015,"MIDDLESEX ","EAST BRUNSWICK TOWNSHIP","CHURCHILL JR",NA,65
"7631",23,1170,56,2015,"MIDDLESEX ","EAST BRUNSWICK TOWNSHIP","HAMMARSKJOLD MIDDLE      ",58.5,70.5
"7651",23,1290,55,2015,"MIDDLESEX ","EDISON TOWNSHIP","JOHN ADAMS MIDDLE        ",56.3,83.7
"7671",23,1290,57,2015,"MIDDLESEX ","EDISON TOWNSHIP","HERBERT HOOVER MIDDLE    ",36.5,60.7
"7691",23,1290,60,2015,"MIDDLESEX ","EDISON TOWNSHIP","THOMAS JEFFERSON MIDDLE  ",30.7,62.7
"7711",23,1290,63,2015,"MIDDLESEX ","EDISON TOWNSHIP","WOODROW WILSON MIDDLE    ",64.7,86.7
"7731",23,2150,60,2015,"MIDDLESEX ","HIGHLAND PARK","HIGHLAND PARK MIDDLE",41,51
"7751",23,2370,75,2015,"MIDDLESEX ","JAMESBURG BORO","GRACE M BRECKWEDEL       ",37,38
"7771",23,3120,70,2015,"MIDDLESEX ","METUCHEN","EDGAR                    ",39.8,69.5
"7791",23,3140,85,2015,"MIDDLESEX ","MIDDLESEX BOROUGH","VON E MAUGER MIDDLE      ",46.6,64.8
"7811",23,3220,50,2015,"MIDDLESEX ","MILLTOWN BORO","JOYCE KILMER             ",49.8,68.2
"7831",23,3290,20,2015,"MIDDLESEX ","MONROE TOWNSHIP (MIDDLESEX)","MONROE TOWNSHIP MIDDLE SCHOOL     ",51.7,66
"7851",23,3530,55,2015,"MIDDLESEX ","NEW BRUNSWICK","NEW BRUNSWICK MIDDLE SCHOOL",15,22.5
"7871",23,3530,90,2015,"MIDDLESEX ","NEW BRUNSWICK","LIVINGSTON               ",30.3,25.3
"7891",23,3530,110,2015,"MIDDLESEX ","NEW BRUNSWICK","MCKINLEY COMM            ",16.2,22.7
"7911",23,3530,140,2015,"MIDDLESEX ","NEW BRUNSWICK","WOODROW WILSON           ",27.4,31.2
"7931",23,3620,65,2015,"MIDDLESEX ","NORTH BRUNSWICK TOWNSHIP","LINWOOD MIDDLE           ",31.7,57
"7951",23,3620,90,2015,"MIDDLESEX ","NORTH BRUNSWICK TOWNSHIP","PARSONS                  ",31.3,38.7
"7971",23,3845,103,2015,"MIDDLESEX ","OLD BRIDGE TOWNSHIP","CARL SANDBURG MIDDLE     ",41.3,50.3
"7991",23,3845,110,2015,"MIDDLESEX ","OLD BRIDGE TOWNSHIP","JONAS SALK MIDDLE        ",37.3,48.7
"8011",23,4090,140,2015,"MIDDLESEX ","PERTH AMBOY","MC GINNIS MIDDLE SCHOOL  ",13.7,25.8
"8031",23,4090,150,2015,"MIDDLESEX ","PERTH AMBOY","SAMUEL E SHULL MIDDLE    ",17.8,33.2
"8051",23,4130,53,2015,"MIDDLESEX ","PISCATAWAY BOARD OF EDUCA","CONACKAMACK MIDDLE       ",53.5,59.3
"8071",23,4130,55,2015,"MIDDLESEX ","PISCATAWAY BOARD OF EDUCA","QUIBBLETOWN MIDDLE       ",34,57.3
"8091",23,4130,57,2015,"MIDDLESEX ","PISCATAWAY BOARD OF EDUCA","THEODORE SCHOR MIDDLE    ",41,54.7
"8111",23,4660,55,2015,"MIDDLESEX ","SAYREVILLE","SAYREVILLE MIDDLE        ",33.7,49.7
"8131",23,4830,30,2015,"MIDDLESEX ","SOUTH AMBOY","SOUTH AMBOY HIGH         ",23.3,35.7
"8151",23,4860,75,2015,"MIDDLESEX ","SOUTH BRUNSWICK TOWNSHIP","CROSSROADS SOUTH         ",48,73.3
"8171",23,4860,150,2015,"MIDDLESEX ","SOUTH BRUNSWICK TOWNSHIP","CROSSROADS NORTH         ",49.3,74
"8191",23,4910,53,2015,"MIDDLESEX ","SOUTH PLAINFIELD","SO PLAINFIELD MIDDLE     ",38,54
"8211",23,4920,55,2015,"MIDDLESEX ","SOUTH RIVER","SOUTH RIVER MIDDLE       ",31.7,44
"8231",23,4970,90,2015,"MIDDLESEX ","SPOTSWOOD","SPOTSWOOD MEMORIAL SCHOOL",47.5,42.3
"8251",23,5850,45,2015,"MIDDLESEX ","WOODBRIDGE TOWNSHIP","AVENEL MIDDLE SCHOOL     ",27.3,39
"8271",23,5850,60,2015,"MIDDLESEX ","WOODBRIDGE TOWNSHIP","COLONIA MIDDLE           ",38.7,48
"8291",23,5850,70,2015,"MIDDLESEX ","WOODBRIDGE TOWNSHIP","FORDS MIDDLE             ",36,40.3
"8311",23,5850,80,2015,"MIDDLESEX ","WOODBRIDGE TOWNSHIP","ISELIN MIDDLE            ",55.7,58.3
"8331",23,5850,90,2015,"MIDDLESEX ","WOODBRIDGE TOWNSHIP","WOODBRIDGE MIDDLE        ",30,43.7
"8351",25,100,70,2015,"MONMOUTH  ","ASBURY PARK","ASBURY PARK MIDDLE SCHOOL",10,10
"8371",25,100,100,2015,"MONMOUTH  ","ASBURY PARK","THURGOOD MARSHALL PRIMARY",10.5,10
"8391",25,180,10,2015,"MONMOUTH  ","AVON BORO","AVON ELEM                ",61.3,82.8
"8411",25,270,20,2015,"MONMOUTH  ","BELMAR BORO","BELMAR ELEMENTARY        ",28.4,47.3
"8431",25,500,20,2015,"MONMOUTH  ","BRADLEY BEACH BORO","BRADLEY BEACH ELEMENTARY ",28.8,38.3
"8451",25,560,20,2015,"MONMOUTH  ","BRIELLE BORO","BRIELLE ELEMENTARY       ",57,67.2
"8471",25,945,30,2015,"MONMOUTH  ","COLTS NECK TWP","CEDAR DRIVE              ",54,73.7
"8491",25,1000,40,2015,"MONMOUTH  ","DEAL BORO","DEAL                     ",26,38.6
"8511",25,1260,70,2015,"MONMOUTH  ","EATONTOWN BORO","MEMORIAL                 ",34.5,60.5
"8531",25,1440,50,2015,"MONMOUTH  ","FAIR HAVEN BORO","KNOLLWOOD                ",54,67.2
"8551",25,1490,50,2015,"MONMOUTH  ","FARMINGDALE BORO","FARMINGDALE ELEMENTARY   ",32.2,56
"8571",25,1640,60,2015,"MONMOUTH  ","FREEHOLD BORO","INTERMEDIATE             ",26.3,31
"8591",25,1660,23,2015,"MONMOUTH  ","FREEHOLD TWP","CLIFTON T. BARKALOW      ",58.7,68
"8611",25,1660,24,2015,"MONMOUTH  ","FREEHOLD TWP","DWIGHT D. EISENHOWER     ",56.7,72.7
"8631",25,2105,105,2015,"MONMOUTH  ","HAZLET TOWNSHIP","HAZLET MIDDLE SCHOOL     ",17,42.5
"8651",25,2120,50,2015,"MONMOUTH  ","HENRY HUDSON REG","HENRY HUDSON REG SCHOOL  ",30,60.2
"8671",25,2230,30,2015,"MONMOUTH  ","HOLMDEL TOWNSHIP","WILLIAM SATZ INTERMEDIATE",47,73.5
"8691",25,2290,25,2015,"MONMOUTH  ","HOWELL TWP","HOWELL TWP M S NORTH     ",30,57.3
"8711",25,2290,27,2015,"MONMOUTH  ","HOWELL TWP","HOWELL TWP M S SOUTH     ",40,58.7
"8731",25,2290,45,2015,"MONMOUTH  ","HOWELL TWP","HOWELL TWP MEMORIAL MS   ",33,60
"8751",25,2400,30,2015,"MONMOUTH  ","KEANSBURG BOROUGH","JOSEPH R. BOLGER MID SCH ",11,19.2
"8771",25,2430,60,2015,"MONMOUTH  ","KEYPORT","CENTRAL SCHOOL           ",28.7,37.3
"8791",25,2720,50,2015,"MONMOUTH  ","LITTLE SILVER BORO","MARKHAM PLACE            ",71.2,85.2
"8811",25,2770,60,2015,"MONMOUTH  ","LONG BRANCH","LONG BRANCH MIDDLE       ",19.5,23.7
"8831",25,2920,60,2015,"MONMOUTH  ","MANALAPAN-ENGLISHTOWN REG","MANALAPAN-ENGLISHTOWN MID",51.5,68.5
"8851",25,2930,60,2015,"MONMOUTH  ","MANASQUAN","MANASQUAN ELEM           ",45.7,66.2
"8871",25,3030,48,2015,"MONMOUTH  ","MARLBORO TWP","MARLBORO MEMORIAL MIDDLE ",63.7,77
"8891",25,3030,50,2015,"MONMOUTH  ","MARLBORO TWP","MARLBORO MIDDLE SCH      ",51,71.3
"8911",25,3040,53,2015,"MONMOUTH  ","MATAWAN-ABERDEEN REGIONAL","MATAWAN AVENUE MIDDLE    ",49,60.7
"8931",25,3160,55,2015,"MONMOUTH  ","MIDDLETOWN TOWNSHIP","BAYSHORE MIDDLE SCHOOL   ",41.3,59.3
"8951",25,3160,57,2015,"MONMOUTH  ","MIDDLETOWN TOWNSHIP","THOMPSON MIDDLE SCHOOL   ",55.7,64.3
"8971",25,3160,59,2015,"MONMOUTH  ","MIDDLETOWN TOWNSHIP","THORNE MIDDLE SCHOOL     ",31.3,39.3
"8991",25,3160,130,2015,"MONMOUTH  ","MIDDLETOWN TOWNSHIP","MIDDLETOWN VILLAGE       ",62,70.7
"9011",25,3160,145,2015,"MONMOUTH  ","MIDDLETOWN TOWNSHIP","NUT SWAMP                ",69,73.3
"9031",25,3200,40,2015,"MONMOUTH  ","MILLSTONE TWP","MILLSTONE TWP MIDDLE SCH ",57.7,75
"9051",25,3250,50,2015,"MONMOUTH  ","MONMOUTH BEACH BORO","MONMOUTH BEACH ELEM      ",66.2,85.5
"9071",25,3500,60,2015,"MONMOUTH  ","NEPTUNE CITY","WOODROW WILSON           ",17,36
"9091",25,3510,55,2015,"MONMOUTH  ","NEPTUNE TOWNSHIP","NEPTUNE MIDDLE SCHOOL    ",20.5,29.3
"9111",25,3810,40,2015,"MONMOUTH  ","OCEAN TOWNSHIP","OCEAN TWP INTERMEDIATE   ",43,55
"9131",25,3830,30,2015,"MONMOUTH  ","OCEANPORT BORO","MAPLE PLACE              ",41.3,51.8
"9151",25,4360,60,2015,"MONMOUTH  ","RED BANK BORO","RED BANK MIDDLE          ",21,36.2
"9171",25,4570,50,2015,"MONMOUTH  ","RUMSON BORO","FORRESTDALE              ",55.4,81.2
"9191",25,4690,50,2015,"MONMOUTH  ","SEA GIRT BORO","SEA GIRT ELEM            ",76,87.7
"9211",25,4770,50,2015,"MONMOUTH  ","SHREWSBURY BORO","SHREWSBURY ELEM          ",64.7,75
"9231",25,4980,50,2015,"MONMOUTH  ","SPRING LAKE BORO","H W MOUNTZ ELEM          ",83.6,86.2
"9251",25,4990,50,2015,"MONMOUTH  ","SPRING LAKE HEIGHTS BORO","SPRING LAKE HEIGHTS ELEM ",48.8,73.2
"9271",25,5185,70,2015,"MONMOUTH  ","TINTON FALLS","TINTON FALLS             ",50,73
"9291",25,5230,50,2015,"MONMOUTH  ","UNION BEACH","MEMORIAL                 ",40,46.5
"9311",25,5310,70,2015,"MONMOUTH  ","UPPER FREEHOLD REGIONAL","STONE BRIDGE MIDDLE SCHOOL",39.5,69
"9331",25,5420,75,2015,"MONMOUTH  ","WALL TOWNSHIP","INTERMEDIATE             ",39,60.7
"9351",25,5640,50,2015,"MONMOUTH  ","WEST LONG BRANCH BORO","FRANK ANTONIDES          ",33.2,55.6
"9371",27,450,30,2015,"MORRIS    ","BOONTON TOWN","JOHN HILL                ",45.3,59.8
"9391",27,460,60,2015,"MORRIS    ","BOONTON TWP","ROCKAWAY VALLEY          ",60.8,81.3
"9411",27,630,30,2015,"MORRIS    ","BUTLER","RICHARD BUTLER           ",50,57.2
